station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
CYOD,2024-07-14 00:00,66.20,55.40,68.15,330.00,2.00,0.00,29.94,1014.90,15.00,M,FEW,BKN,BKN,M,6500.00,11000.00,25000.00,M,-SHRA,M,M,M,M,M,M,66.20,CYOD 140000Z CCA 33002KT 15SM -SHRA FEW065 BKN110 BKN250 19/13 A2994 RMK SC2AC3CI2 DENSITY ALT 2822FT PCPN VRY LGT SLP149,M
CYOD,2024-07-14 00:14,66.20,53.60,63.82,320.00,6.00,0.00,29.94,1015.00,15.00,M,SCT,BKN,BKN,M,6500.00,10000.00,25000.00,M,M,M,M,M,M,M,M,66.20,CYOD 140014Z 32006KT 15SM SCT065 BKN100 BKN250 19/12 A2994 RMK SC3AC2CI2 DENSITY ALT 2895FT SLP150,M
CYOD,2024-07-14 01:00,68.00,55.40,64.04,220.00,5.00,0.00,29.95,1015.00,15.00,M,FEW,SCT,BKN,BKN,6500.00,9000.00,16000.00,22000.00,M,M,M,M,M,M,M,68.00,CYOD 140100Z CCA 22005KT 15SM FEW065 SCT090 BKN160 BKN220 20/13 A2995 RMK CF1AC2AC2CI2 DENSITY ALT 2935FT FRQ DIST LTNG N SLP150,M
CYOD,2024-07-14 02:00,66.20,55.40,68.15,230.00,5.00,0.00,29.96,1015.10,15.00,M,SCT,BKN,OVC,M,7000.00,9000.00,16000.00,M,M,M,M,M,M,M,M,66.20,CYOD 140200Z 23005KT 15SM SCT070TCU BKN090 OVC160 19/13 A2996 RMK TCU3AC3AC2 DENSITY ALT 2807FT TCU N MOV E OCNL DIST LTNG NE SLP151,M
CYOD,2024-07-14 03:00,64.40,57.20,77.45,230.00,6.00,0.00,29.96,1015.00,15.00,M,BKN,BKN,BKN,M,7500.00,16000.00,22000.00,M,M,M,M,M,M,M,M,64.40,CYOD 140300Z 23006KT 15SM BKN075 BKN160 BKN220 18/14 A2996 RMK AC5AC1CI1 DENSITY ALT 2762FT SLP150,M
CYOD,2024-07-14 04:00,62.60,55.40,77.29,210.00,2.00,0.00,29.96,1014.90,15.00,M,SCT,SCT,SCT,M,8000.00,16000.00,21000.00,M,M,M,M,M,M,M,M,62.60,CYOD 140400Z 21002KT 15SM SCT080 SCT160 SCT210 17/13 A2996 RMK AC3AC1CI1 DENSITY ALT 2550FT SLP149,M
CYOD,2024-07-14 05:00,59.00,55.40,87.83,240.00,5.00,0.00,29.96,1014.90,15.00,M,FEW,SCT,BKN,M,8000.00,16000.00,21000.00,M,M,M,M,M,M,M,M,59.00,CYOD 140500Z 24005KT 15SM FEW080 SCT160 BKN210 15/13 A2996 RMK AC2AC1CI2 DENSITY ALT 2316FT SLP149,M
CYOD,2024-07-14 06:00,55.40,53.60,93.65,240.00,5.00,0.00,29.97,1015.00,15.00,M,FEW,SCT,M,M,16000.00,21000.00,M,M,M,M,M,M,M,M,M,55.40,CYOD 140600Z 24005KT 15SM FEW160 SCT210 13/12 A2997 RMK AC1CI2 DENSITY ALT 2123FT SLP150,M
CYOD,2024-07-14 07:00,53.60,51.80,93.60,220.00,4.00,0.00,29.96,1014.90,15.00,M,FEW,SCT,M,M,10000.00,24000.00,M,M,M,M,M,M,M,M,M,53.60,CYOD 140700Z 22004KT 15SM FEW100 SCT240 12/11 A2996 RMK AC1CI3 DENSITY ALT 1923FT SLP149,M
CYOD,2024-07-14 08:00,53.60,51.80,93.60,270.00,3.00,0.00,29.95,1014.60,12.00,M,FEW,FEW,BKN,M,8000.00,10000.00,23000.00,M,M,M,M,M,M,M,M,53.60,CYOD 140800Z 27003KT 12SM FEW080 FEW100 BKN230 12/11 A2995 RMK AC1AC1CI4 DENSITY ALT 1922FT SLP146,M
CYOD,2024-07-14 09:00,53.60,53.60,100.00,100.00,2.00,0.00,29.94,1014.30,10.00,M,FEW,BKN,M,M,10000.00,22000.00,M,M,MIFG,M,M,M,M,M,M,53.60,CYOD 140900Z 10002KT 10SM MIFG FEW100 BKN220 12/12 A2994 RMK AC2CI5 DENSITY ALT 1989FT SLP143,M
CYOD,2024-07-14 10:00,51.80,50.00,93.55,200.00,2.00,0.00,29.94,1014.20,12.00,M,FEW,BKN,BKN,M,10000.00,13000.00,23000.00,M,MIFG,M,M,M,M,M,M,51.80,CYOD 141000Z 20002KT 12SM MIFG FEW100 BKN130 BKN230 11/10 A2994 RMK AC1AC4CI2 DENSITY ALT 1784FT SLP142,M
CYOD,2024-07-14 11:00,53.60,51.80,93.60,230.00,5.00,0.00,29.95,1014.60,12.00,M,BKN,BKN,M,M,13000.00,23000.00,M,M,M,M,M,M,M,M,M,53.60,CYOD 141100Z 23005KT 12SM BKN130 BKN230 12/11 A2995 RMK AC5CI2 DENSITY ALT 1909FT SLP146,M
CYOD,2024-07-14 12:00,55.40,53.60,93.65,280.00,2.00,0.00,29.95,1014.80,12.00,M,BKN,OVC,M,M,14000.00,22000.00,M,M,M,M,M,M,M,M,M,55.40,CYOD 141200Z 28002KT 12SM BKN140 OVC220 13/12 A2995 RMK AC6CI2 DENSITY ALT 2075FT SLP148,M
CYOD,2024-07-14 13:00,55.40,53.60,93.65,0.00,0.00,0.00,29.96,1014.90,15.00,M,SCT,OVC,M,M,11000.00,25000.00,M,M,M,M,M,M,M,M,M,55.40,CYOD 141300Z 00000KT 15SM SCT110 OVC250 13/12 A2996 RMK AC3CI5 DENSITY ALT 2099FT SLP149,M
CYOD,2024-07-14 14:00,57.20,55.40,93.69,270.00,3.00,0.00,29.96,1015.10,15.00,M,SCT,OVC,M,M,11000.00,25000.00,M,M,M,M,M,M,M,M,M,57.20,CYOD 141400Z 27003KT 15SM SCT110 OVC250 14/13 A2996 RMK AC3CI5 DENSITY ALT 2208FT SLP151,M
CYOD,2024-07-14 15:00,59.00,57.20,93.74,240.00,4.00,0.00,29.97,1015.20,15.00,M,SCT,OVC,M,M,6000.00,25000.00,M,M,M,M,M,M,M,M,M,59.00,CYOD 141500Z 24004KT 15SM SCT060 OVC250 15/14 A2997 RMK SC4CI4 DENSITY ALT 2393FT SLP152,M
CYOD,2024-07-14 16:00,62.60,57.20,82.50,260.00,4.00,0.00,29.97,1015.30,15.00,M,BKN,OVC,M,M,1000.00,7500.00,M,M,M,M,M,M,M,M,M,62.60,CYOD 141600Z 26004KT 15SM BKN010 OVC075 17/14 A2997 RMK SC5AC3 DENSITY ALT 2544FT SLP153,M
CYOD,2024-07-14 17:00,66.20,57.20,72.74,340.00,3.00,0.00,29.96,1015.00,15.00,M,SCT,BKN,M,M,1500.00,8500.00,M,M,M,M,M,M,M,M,M,66.20,CYOD 141700Z 34003KT 15SM SCT015 BKN085 19/14 A2996 RMK SC4AC3 DENSITY ALT 2816FT OCNL DIST LTNG W SLP150,M
CYOD,2024-07-14 18:00,68.00,55.40,64.04,360.00,3.00,0.00,29.95,1014.80,15.00,M,BKN,BKN,M,M,2000.00,8000.00,M,M,M,M,M,M,M,M,M,68.00,CYOD 141800Z 36003KT 15SM BKN020 BKN080 20/13 A2995 RMK SC5AC2 DENSITY ALT 2913FT OCNL LTGCCCG 21NM SW SLP148,M
CYOD,2024-07-14 18:17,66.20,55.40,68.15,30.00,5.00,0.00,29.95,1014.70,6.00,M,BKN,BKN,OVC,M,2000.00,5000.00,9000.00,M,TS FU,M,M,M,M,M,M,66.20,CYOD 141817Z 03005KT 6SM TS FU BKN020 BKN050CB OVC090 19/13 A2995 RMK SC5CB2AC1 DENSITY ALT 2844FT CB W MOVG E OCNL LTGCCCG SLP147,M
CYOD,2024-07-14 18:36,64.40,53.60,67.95,40.00,8.00,0.00,29.95,1014.90,3.00,M,SCT,BKN,OVC,M,2000.00,6000.00,10000.00,M,TS FU,M,M,M,M,M,M,64.40,CYOD 141836Z 04008KT 3SM TS FU SCT020 BKN060CB OVC100 18/12 A2995 RMK SC3CB3AC2 DENSITY ALT 2745FT CB W MOVG E OCNL LTGCCCG SLP149,M
CYOD,2024-07-14 19:00,64.40,55.40,72.56,40.00,10.00,0.00,29.95,1015.00,3.00,M,SCT,BKN,OVC,M,3000.00,6000.00,10000.00,M,-SHRA FU,M,M,M,M,M,M,64.40,CYOD 141900Z 04010KT 3SM -SHRA FU SCT030 BKN060CB OVC100 18/13 A2995 RMK SC4CB2AC2 DENSITY ALT 2671FT OCNL LTGCCCG 12NM N SLP150,M
CYOD,2024-07-14 20:00,68.00,55.40,64.04,20.00,5.00,0.00,29.95,1014.80,5.00,M,BKN,BKN,M,M,6000.00,11000.00,M,M,-TSRA FU,M,M,M,M,M,M,68.00,CYOD 142000Z 02005KT 5SM -TSRA FU BKN060CB BKN110 20/13 A2995 RMK CB5AC2 DENSITY ALT 3007FT CB W MOVG E OCNL LTGCCCG SLP148,M
CYOD,2024-07-14 21:00,66.20,53.60,63.82,340.00,5.00,0.00,29.96,1015.10,10.00,M,SCT,BKN,BKN,M,6000.00,11000.00,25000.00,M,M,M,M,M,M,M,M,66.20,CYOD 142100Z 34005KT 10SM SCT060 BKN110 BKN250 19/12 A2996 RMK SC3AC3CI1 DENSITY ALT 2804FT FU SLP151,M
CYOD,2024-07-14 22:00,71.60,55.40,56.63,40.00,5.00,0.00,29.95,1014.60,15.00,M,FEW,SCT,BKN,M,6000.00,11000.00,25000.00,M,M,M,M,M,M,M,M,71.60,CYOD 142200Z 04005KT 15SM FEW060 SCT110 BKN250 22/13 A2995 RMK SC1AC2CI2 DENSITY ALT 3194FT SLP146,M
CYOD,2024-07-14 23:00,71.60,55.40,56.63,250.00,10.00,0.00,29.95,1014.60,15.00,M,SCT,SCT,M,M,4000.00,9000.00,M,M,M,M,M,M,M,M,M,71.60,CYOD 142300Z 25010KT 15SM SCT040 SCT090 22/13 A2995 RMK SC3AC1 DENSITY ALT 3210FT SLP146,M
CYOD,2024-07-15 00:00,71.60,55.40,56.63,270.00,10.00,0.00,29.94,1014.30,15.00,M,FEW,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,71.60,CYOD 150000Z 27010KT 15SM FEW045 22/13 A2994 RMK CU2 DENSITY ALT 3224FT SLP143,M
CYOD,2024-07-15 01:00,71.60,57.20,60.44,270.00,6.00,0.00,29.94,1014.40,15.00,M,FEW,FEW,M,M,5000.00,21000.00,M,M,M,M,M,M,M,M,M,71.60,CYOD 150100Z 27006KT 15SM FEW050 FEW210 22/14 A2994 RMK CU1CI1 DENSITY ALT 3188FT SLP144,M
CYOD,2024-07-15 02:00,68.00,55.40,64.04,270.00,9.00,0.00,29.95,1014.70,15.00,M,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,68.00,CYOD 150200Z 27009KT 15SM FEW050 20/13 A2995 RMK CU1 DENSITY ALT 3027FT SLP147,M
CYOD,2024-07-15 03:00,66.20,55.40,68.15,270.00,4.00,0.00,29.96,1014.90,15.00,M,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,66.20,CYOD 150300Z 27004KT 15SM FEW050 19/13 A2996 RMK CU1 DENSITY ALT 2799FT SLP149,M
CYOD,2024-07-15 04:00,60.80,53.60,77.14,190.00,2.00,0.00,29.96,1015.10,15.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,60.80,CYOD 150400Z 19002KT 15SM FEW250 16/12 A2996 RMK CI1 DENSITY ALT 2511FT SLP151,M
CYOD,2024-07-15 05:00,57.20,53.60,87.74,0.00,0.00,0.00,29.96,1015.10,15.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,57.20,CYOD 150500Z 00000KT 15SM FEW250 14/12 A2996 RMK CI2 DENSITY ALT 2154FT SLP151,M
CYOD,2024-07-15 06:00,53.60,51.80,93.60,200.00,3.00,0.00,29.96,1015.20,10.00,M,FEW,M,M,M,25000.00,M,M,M,MIFG,M,M,M,M,M,M,53.60,CYOD 150600Z 20003KT 10SM MIFG FEW250 12/11 A2996 RMK CI1 DENSITY ALT 1949FT SLP152,M
CYOD,2024-07-15 07:00,51.80,51.80,100.00,210.00,3.00,0.00,29.97,1015.50,10.00,M,CLR,M,M,M,M,M,M,M,MIFG,M,M,M,M,M,M,51.80,CYOD 150700Z 21003KT 10SM MIFG SKC 11/11 A2997 RMK DENSITY ALT 1817FT SLP155,M
CYOD,2024-07-15 08:00,50.00,50.00,100.00,0.00,0.00,0.00,29.97,1015.40,10.00,M,CLR,M,M,M,M,M,M,M,MIFG,M,M,M,M,M,M,50.00,CYOD 150800Z 00000KT 10SM MIFG SKC 10/10 A2997 RMK DENSITY ALT 1664FT VIS LWR SE SLP154,M
CYOD,2024-07-15 08:19,50.00,48.20,93.50,100.00,2.00,0.00,29.96,1015.20,1.50,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,50.00,CYOD 150819Z 10002KT 1 1/2SM BR SKC 10/09 A2996 RMK DENSITY ALT 1649FT SLP152,M
CYOD,2024-07-15 08:27,48.20,48.20,100.00,100.00,3.00,0.00,29.96,1015.30,0.12,M,CLR,M,M,M,M,M,M,M,FG,M,M,M,M,M,M,47.21,CYOD 150827Z 10003KT 1/8SM R31R/3500FT/U FG SKC 09/09 A2996 RMK DENSITY ALT 1595FT SLP153,M
CYOD,2024-07-15 09:00,48.20,46.40,93.45,190.00,2.00,0.00,29.96,1015.40,0.62,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,48.20,CYOD 150900Z 19002KT 5/8SM R31R/5000FT/N BR SKC 09/08 A2996 RMK DENSITY ALT 1498FT SLP154,M
CYOD,2024-07-15 09:15,48.20,48.20,100.00,180.00,4.00,0.00,29.96,1015.30,3.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,46.34,CYOD 150915Z 18004KT 3SM BR SKC 09/09 A2996 RMK DENSITY ALT 1554FT SLP153,M
CYOD,2024-07-15 10:00,46.40,46.40,100.00,160.00,3.00,0.00,29.95,1014.90,0.50,M,CLR,M,M,M,M,M,M,M,FG,M,M,M,M,M,M,45.15,CYOD 151000Z 16003KT 1/2SM R31R/2200FT/D FG SKC 08/08 A2995 RMK FG2 DENSITY ALT 1441FT SLP149,M
CYOD,2024-07-15 11:00,46.40,46.40,100.00,70.00,2.00,0.00,29.96,1015.20,0.50,M,FEW,M,M,M,25000.00,M,M,M,FG,M,M,M,M,M,M,46.40,CYOD 151100Z 07002KT 1/2SM R31R/P6000FT/U FG FEW250 08/08 A2996 RMK FG2CI1 DENSITY ALT 1375FT SLP152,M
CYOD,2024-07-15 12:00,46.40,46.40,100.00,170.00,3.00,0.00,29.96,1015.20,0.50,M,SCT,M,M,M,25000.00,M,M,M,FG,M,M,M,M,M,M,45.15,CYOD 151200Z 17003KT 1/2SM R31R/5500FT/U FG SCT250 08/08 A2996 RMK FG2CI2 DENSITY ALT 1348FT SLP152,M
CYOD,2024-07-15 12:14,46.40,46.40,100.00,170.00,3.00,0.00,29.96,1015.10,3.00,M,SCT,BKN,M,M,19000.00,25000.00,M,M,BR,M,M,M,M,M,M,45.15,CYOD 151214Z 17003KT 3SM BR SCT190 BKN250 08/08 A2996 RMK FG1AC2CI2 DENSITY ALT 1459FT VIS LWR W SLP151,M
CYOD,2024-07-15 13:00,51.80,51.80,100.00,180.00,2.00,0.00,29.95,1014.80,8.00,M,BKN,M,M,M,17000.00,M,M,M,M,M,M,M,M,M,M,51.80,CYOD 151300Z 18002KT 8SM BKN170 11/11 A2995 RMK AC7 DENSITY ALT 1883FT SLP148,M
CYOD,2024-07-15 14:00,57.20,55.40,93.69,0.00,0.00,0.00,29.95,1014.60,15.00,M,BKN,M,M,M,18000.00,M,M,M,M,M,M,M,M,M,M,57.20,CYOD 151400Z 00000KT 15SM BKN180 14/13 A2995 RMK AC7 DENSITY ALT 2225FT SLP146,M
CYOD,2024-07-15 15:00,60.80,57.20,87.92,170.00,4.00,0.00,29.94,1014.40,15.00,M,BKN,BKN,M,M,16000.00,25000.00,M,M,M,M,M,M,M,M,M,60.80,CYOD 151500Z 17004KT 15SM BKN160 BKN250 16/14 A2994 RMK AC5CI2 DENSITY ALT 2540FT SLP144,M
CYOD,2024-07-15 16:00,62.60,57.20,82.50,220.00,5.00,0.00,29.94,1014.30,12.00,M,BKN,OVC,M,M,8000.00,14000.00,M,M,-SHRA,M,M,M,M,M,M,62.60,CYOD 151600Z 22005KT 12SM -SHRA BKN080 OVC140 17/14 A2994 RMK AC5AC3 DENSITY ALT 2635FT SLP143,M
CYOD,2024-07-15 17:00,64.40,59.00,82.62,210.00,6.00,0.00,29.93,1014.30,15.00,M,BKN,OVC,M,M,6500.00,8000.00,M,M,-SHRA,M,M,M,M,M,M,64.40,CYOD 151700Z 21006KT 15SM -SHRA BKN065 OVC080 18/15 A2993 RMK SC5AC3 DENSITY ALT 2798FT SLP143,M
CYOD,2024-07-15 18:00,64.40,59.00,82.62,190.00,6.00,0.00,29.91,1013.60,15.00,M,BKN,BKN,M,M,6500.00,11000.00,M,M,M,M,M,M,M,M,M,64.40,CYOD 151800Z 19006KT 15SM BKN065 BKN110 18/15 A2991 RMK SC6AC1 DENSITY ALT 2813FT SLP136,M
CYOD,2024-07-15 19:00,69.80,59.00,68.55,170.00,7.00,0.00,29.90,1012.90,15.00,M,SCT,BKN,M,M,6500.00,10000.00,M,M,M,M,M,M,M,M,M,69.80,CYOD 151900Z 17007KT 15SM SCT065 BKN100 21/15 A2990 RMK SC4AC2 DENSITY ALT 3217FT SLP129,M
CYOD,2024-07-15 20:00,73.40,59.00,60.67,220.00,6.00,0.00,29.89,1012.80,15.00,M,FEW,BKN,M,M,4500.00,10000.00,M,M,M,M,M,M,M,M,M,73.40,CYOD 152000Z 22006KT 15SM FEW045 BKN100 23/15 A2989 RMK CU1AC4 DENSITY ALT 3383FT SLP128,M
CYOD,2024-07-15 21:00,73.40,57.20,56.88,240.00,5.00,0.00,29.89,1012.70,15.00,M,FEW,SCT,SCT,M,4500.00,10000.00,25000.00,M,M,M,M,M,M,M,M,73.40,CYOD 152100Z 24005KT 15SM FEW045 SCT100 SCT250 23/14 A2989 RMK CU1AC2CI1 DENSITY ALT 3467FT SLP127,M
CYOD,2024-07-15 22:00,77.00,55.40,47.25,240.00,11.00,0.00,29.88,1012.50,15.00,M,FEW,BKN,M,M,4500.00,11000.00,M,M,M,M,M,M,M,M,M,77.00,CYOD 152200Z 24011KT 15SM FEW045 BKN110 25/13 A2988 RMK CU1AC4 DENSITY ALT 3599FT SLP125,M
CYOD,2024-07-15 23:00,77.00,59.00,53.80,230.00,8.00,0.00,29.88,1012.30,15.00,M,FEW,SCT,M,M,4000.00,11000.00,M,M,M,M,M,M,M,M,M,77.00,CYOD 152300Z 23008KT 15SM FEW040 SCT110 25/15 A2988 RMK CU2AC2 DENSITY ALT 3690FT SLP123,M
CYOD,2024-07-16 00:00,77.00,55.40,47.25,260.00,8.00,0.00,29.87,1012.10,15.00,M,FEW,SCT,BKN,M,4500.00,9000.00,11000.00,M,M,M,M,M,M,M,M,77.00,CYOD 160000Z 26008KT 15SM FEW045 SCT090 BKN110 25/13 A2987 RMK CU2AC1AC2 DENSITY ALT 3621FT SLP121,M
CYOD,2024-07-16 01:00,73.40,59.00,60.67,250.00,4.00,0.00,29.88,1012.30,15.00,M,FEW,BKN,BKN,M,4500.00,10000.00,22000.00,M,M,M,M,M,M,M,M,73.40,CYOD 160100Z 25004KT 15SM FEW045 BKN100 BKN220 23/15 A2988 RMK CU1AC4CI1 DENSITY ALT 3430FT SLP123,M
CYOD,2024-07-16 02:00,75.20,59.00,57.12,210.00,3.00,0.00,29.88,1012.10,15.00,M,SCT,BKN,M,M,10000.00,12000.00,M,M,M,M,M,M,M,M,M,75.20,CYOD 160200Z 21003KT 15SM SCT100 BKN120 24/15 A2988 RMK AC3AC2 DENSITY ALT 3521FT SLP121,M
CYOD,2024-07-16 03:00,71.60,59.00,64.48,230.00,3.00,0.00,29.89,1012.20,15.00,M,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,71.60,CYOD 160300Z 23003KT 15SM SCT110 22/15 A2989 RMK AC4 DENSITY ALT 3304FT SLP122,M
CYOD,2024-07-16 04:00,64.40,59.00,82.62,220.00,5.00,0.00,29.91,1013.20,15.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,64.40,CYOD 160400Z 22005KT 15SM FEW110 18/15 A2991 RMK AC1 DENSITY ALT 2852FT SLP132,M
CYOD,2024-07-16 05:00,60.80,57.20,87.92,210.00,6.00,0.00,29.92,1013.60,15.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,60.80,CYOD 160500Z 21006KT 15SM FEW110 16/14 A2992 RMK AC1 DENSITY ALT 2556FT SLP136,M
CYOD,2024-07-16 06:00,60.80,57.20,87.92,180.00,4.00,0.00,29.92,1013.80,15.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,60.80,CYOD 160600Z 18004KT 15SM FEW110 16/14 A2992 RMK AC2 DENSITY ALT 2519FT SLP138,M
CYOD,2024-07-16 07:00,55.40,55.40,100.00,230.00,4.00,0.00,29.94,1014.20,12.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,55.40,CYOD 160700Z 23004KT 12SM FEW110 13/13 A2994 RMK AC1 DENSITY ALT 2165FT SLP142,M
CYOD,2024-07-16 08:00,55.40,55.40,100.00,210.00,3.00,0.00,29.95,1014.60,12.00,M,FEW,M,M,M,11000.00,M,M,M,MIFG,M,M,M,M,M,M,55.40,CYOD 160800Z 21003KT 12SM MIFG FEW110 13/13 A2995 RMK AC1 DENSITY ALT 2158FT SLP146,M
CYOD,2024-07-16 09:00,55.40,53.60,93.65,0.00,0.00,0.00,29.96,1014.80,10.00,M,FEW,M,M,M,10000.00,M,M,M,MIFG,M,M,M,M,M,M,55.40,CYOD 160900Z 00000KT 10SM MIFG FEW100 13/12 A2996 RMK AC2 DENSITY ALT 2050FT SLP148,M
CYOD,2024-07-16 10:00,51.80,51.80,100.00,0.00,0.00,0.00,29.97,1015.30,10.00,M,SCT,M,M,M,10000.00,M,M,M,MIFG,M,M,M,M,M,M,51.80,CYOD 161000Z 00000KT 10SM MIFG SCT100 11/11 A2997 RMK AC3 DENSITY ALT 1862FT SLP153,M
CYOD,2024-07-16 11:00,53.60,51.80,93.60,0.00,0.00,0.00,29.99,1015.70,10.00,M,SCT,M,M,M,10000.00,M,M,M,MIFG,M,M,M,M,M,M,53.60,CYOD 161100Z 00000KT 10SM MIFG SCT100 12/11 A2999 RMK AC3 DENSITY ALT 1875FT SLP157,M
CYOD,2024-07-16 11:19,53.60,51.80,93.60,80.00,3.00,0.00,29.99,1015.80,1.50,M,FEW,M,M,M,10000.00,M,M,M,BR,M,M,M,M,M,M,53.60,CYOD 161119Z 08003KT 1 1/2SM BR FEW100 12/11 A2999 RMK AC2 DENSITY ALT 1862FT SLP158,M
CYOD,2024-07-16 11:43,51.80,51.80,100.00,110.00,2.00,0.00,29.99,1016.00,8.00,M,FEW,M,M,M,10000.00,M,M,M,MIFG,M,M,M,M,M,M,51.80,CYOD 161143Z 11002KT 8SM MIFG FEW100 11/11 A2999 RMK AC2 DENSITY ALT 1819FT SLP160,M
CYOD,2024-07-16 12:00,53.60,51.80,93.60,0.00,0.00,0.00,30.00,1016.10,7.00,M,FEW,M,M,M,10000.00,M,M,M,MIFG,M,M,M,M,M,M,53.60,CYOD 161200Z 00000KT 7SM MIFG FEW100 12/11 A3000 RMK AC2 DENSITY ALT 1871FT SLP161,M
CYOD,2024-07-16 13:00,60.80,57.20,87.92,80.00,2.00,0.00,30.01,1016.30,15.00,M,BKN,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,60.80,CYOD 161300Z 08002KT 15SM BKN090 16/14 A3001 RMK AC7 DENSITY ALT 2382FT SLP163,M
CYOD,2024-07-16 14:00,64.40,60.80,88.09,160.00,3.00,0.00,30.01,1016.30,15.00,M,BKN,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,64.40,CYOD 161400Z 16003KT 15SM BKN090 18/16 A3001 RMK AC6 DENSITY ALT 2673FT SLP163,M
CYOD,2024-07-16 15:00,69.80,60.80,73.09,160.00,4.00,0.00,30.01,1016.20,15.00,M,FEW,FEW,M,M,9000.00,25000.00,M,M,M,M,M,M,M,M,M,69.80,CYOD 161500Z 16004KT 15SM FEW090 FEW250 21/16 A3001 RMK AC2CI1 DENSITY ALT 3070FT SLP162,M
CYOD,2024-07-16 16:00,75.20,62.60,64.91,170.00,6.00,0.00,30.01,1016.20,15.00,M,FEW,FEW,M,M,9000.00,25000.00,M,M,M,M,M,M,M,M,M,75.20,CYOD 161600Z 17006KT 15SM FEW090 FEW250 24/17 A3001 RMK AC1CI1 DENSITY ALT 3433FT SLP162,M
CYOD,2024-07-16 17:00,78.80,60.80,54.05,150.00,6.00,0.00,30.01,1016.20,15.00,M,FEW,FEW,M,M,9000.00,25000.00,M,M,M,M,M,M,M,M,M,78.80,CYOD 161700Z 15006KT 15SM FEW090 FEW250 26/16 A3001 RMK AC1CI1 DENSITY ALT 3701FT SLP162,M
CYOD,2024-07-16 18:00,80.60,60.80,50.95,210.00,8.00,0.00,30.01,1016.20,15.00,M,FEW,FEW,M,M,7000.00,25000.00,M,M,M,M,M,M,M,M,M,81.46,CYOD 161800Z 21008KT 15SM FEW070 FEW250 27/16 A3001 RMK AC1CI2 DENSITY ALT 3791FT SLP162,M
CYOD,2024-07-16 19:00,82.40,60.80,48.05,180.00,4.00,0.00,30.01,1016.00,15.00,M,FEW,SCT,M,M,7000.00,25000.00,M,M,M,M,M,M,M,M,M,82.90,CYOD 161900Z 18004KT 15SM FEW070 SCT250 28/16 A3001 RMK CU1CI3 DENSITY ALT 3947FT SLP160,M
CYOD,2024-07-16 20:00,86.00,59.00,40.14,220.00,5.00,0.00,30.00,1015.80,15.00,M,FEW,BKN,M,M,5000.00,25000.00,M,M,M,M,M,M,M,M,M,85.47,CYOD 162000Z 22005KT 15SM FEW050 BKN250 30/15 A3000 RMK CU2CI4 DENSITY ALT 4103FT SLP158,M
CYOD,2024-07-16 21:00,86.00,60.80,42.80,210.00,8.00,0.00,30.00,1015.80,15.00,M,FEW,SCT,BKN,M,5000.00,10000.00,25000.00,M,M,M,M,M,M,M,M,86.05,CYOD 162100Z 21008KT 15SM FEW050 SCT100 BKN250 30/16 A3000 RMK CU2AC2CI2 DENSITY ALT 4122FT OCNL LTGCCCG 28NM N SLP158,M
CYOD,2024-07-16 22:00,86.00,59.00,40.14,180.00,8.00,0.00,29.98,1015.20,15.00,M,SCT,SCT,BKN,M,6000.00,9000.00,25000.00,M,M,M,M,M,M,M,M,85.47,CYOD 162200Z 18008KT 15SM SCT060TCU SCT090 BKN250 30/15 A2998 RMK TCU3AC1CI1 DENSITY ALT 4127FT FRQ LTGCCCG 22NM NW QUAD SLP152,M
CYOD,2024-07-16 22:45,87.80,60.80,40.41,140.00,10.00,0.00,29.97,1015.00,15.00,M,SCT,BKN,M,M,6000.00,25000.00,M,M,-SHRA,M,M,M,M,M,M,87.75,CYOD 162245Z 14010KT 15SM -SHRA SCT060 BKN250 31/16 A2997 RMK SC4CI1 DENSITY ALT 4255FT TCU ASOCTD CONS LTGCCCG 13NM W QUAD SLP150,M
